Data;Ora;Luogo;Incidenti;Feriti;X;Y
2018-02-02;18:30;VIA CONTESSA GIUDITTA di fronte al civico 1/A;F;1;13,34659;38,116608
2018-02-02;19:00;VIA ARCOLEO GIUSEPPE altezza del civico 34;F;1;13,334167;38,106105
2018-02-02;21:45;VIA MARCHESE DI ROCCAFORTE intersezione con VIA LA MARMORA ALESSANDRO;F;1;13,346647;38,142904
2018-02-03;02:30;VIALE REGIONE SICILIANA S.E. altezza (spec.) ORETO;C;;13,376724;38,09188
2018-02-03;04:30;VIA CORAZZA FILIPPO altezza del civico 18;C;;13,363799;38,106771
2018-02-03;07:45;VIALE CAMPANIA altezza del civico 30;C;;13,3391;38,1444
2018-02-03;13:00;VIALE PIAZZA ARMERINA intersezione con LARGO ISPICA;F;1;13,295273;38,129874
2018-02-03;14:30;VIA CUTELLO SALVATORE di fronte al civico 9;C;;13,347805;38,094095
2018-02-03;16:30;VIA UDITORE intersezione con VIA ALEARDI ALEARDO;F;1;13,328349;38,126928
2018-02-03;18:15;VIA CRISPI FRANCESCO altezza del civico 250;F;1;13,360802;38,129286
2018-02-03;20:25;CORSO CALATAFIMI altezza del civico 147;C;;13,348178;38,110419
2018-02-04;00:15;VIA XX SETTEMBRE intersezione con VIA SIRACUSA;C;;13,351868;38,127611
2018-02-04;02:00;VIA XX SETTEMBRE intersezione con VIA SIRACUSA;C;;13,351862;38,127572
2018-02-04;00:30;VIA LASCARIS COSTANTINO intersezione con VIA IMERA;F;1;13,348709;38,116988
2018-02-04;05:30;PIAZZA VILLAGRAZIA altezza del civico 8;F;1;13,369583;38,098031
2018-02-04;08:50;VIA MARCHESE UGO intersezione con VIA MONTISORO GIORGIO;F;1;13,350847;38,130524
2018-02-04;10:45;VIA DEI CANTIERI altezza del civico 104;F;2;13,364731;38,137647
2018-02-04;12:55;VIA BORREMANS GUGLIELMO intersezione VIALE GALILEO GALILEI;C;;13,333963;38,132563
2018-02-04;14:40;STRADALE BELLOLAMPO KM.5351 altezza del civico KM 4+200;C;;13,276002;38,137282
2018-02-04;17:30;VIALE REGIONE SICILIANA  altezza (spec.) SVINC MICHELANG;F;1;13,330913;38,139774
2018-02-04;19:00;VIA MESSINA MARINE altezza del civico D.F. 399/A;F;3;13,395276;38,102466
2018-02-05;02:00;VIALE MICHELANGELO nr. 1359;F;1;13,31521;38,135844
2018-02-04;14:50;VIA AGOSTINO ANTONINO intersezione VIA SICCHERIA QUATTRO CAMERE;F;2;13,336971;38,112201
2018-02-05;10:20;VIA NOTARBARTOLO EMANUELE intersezione con VIA LO JACONO FRANCESCO;C;;13,345409;38,132586
2018-01-31;10:45;VIA ROMA altezza (inters.) VIA BARA ALL'OLIVELLA;F;1;13,361224;38,121155
2018-01-26;13:00;VIA CADORNA LUIGI GEN. intersezione VIA MONGITORE ANTONINO;C;;13,356158;38,109933
2018-02-05;11:45;VIA MAGG. PERNI FRANCESCO intersezione con CORSO TUKORY;F;1;13,360435;38,108966
2018-02-05;16:10;VIA ORETO altezza (inters.) VIA CAMPISI GIOVANNI;F;1;13,370747;38,101131
2018-02-05;18:15;VIA NEBRODI(DEI) altezza del civico 63;F;1;13,327878;38,151872
2018-02-02;21:50;VIA ALTOFONTE altezza del civico 221;C;;13,324041;38,079737
2018-02-05;22:20;VIA MISSORI COLONNELLO intersezione con VIA MATERA PASQUALE;F;1;13,381785;38,099782
2018-02-05;22:30;FORO UMBERTO I direzione VIA CALA VIA CALA;R;;13,371039;38,120122
2018-01-31;09:20;LARGO IPPONA pressi 72;C;;13,298776;38,130962
2018-02-02;11:40;FORO UMBERTO I altezza del civico 1;F;1;13,372927;38,117091
2018-02-03;18:00;FORO UMBERTO I di fronte ilardo gelati;C;;13,372943;38,117517
2018-02-02;16:35;VIALE REGIONE SICILIANA N.O. carreggiata centrale dir.TP-Pitre';C;;13,329611;38,110661
2018-02-06;08:50;VIA TOSCANA intersezione con VIA LIGURIA;C;;13,336975;38,144231
2018-02-02;14:00;VIALE LEONARDO DA VINCI intersezione con VIA PALMINTERI ANTONINO;C;;13,322289;38,126944
2018-02-06;12:05;VIA BARISANO DA TRANI di fronte al civico 36;C;;13,310125;38,135738
2018-02-06;15:05;VIA RAMPOLLA MARIANO CARD. altezza del civico 68;C;;13,365986;38,147421
2018-02-06;19:00;VIA GIAFAR EMIRO altezza del civico 133;F;1;13,387443;38,093725
2018-02-07;00:15;VIALE NICOLETTI ROSARIO intersezione con PIAZZALE BOLIVAR SIMON;C;;13,289593;38,191751
2018-02-01;12:05;VIA DELLA LIBERTA' intersezione VIA CRISPI FRANCESCO;C;;13,352084;38,129992
2018-02-07;07:45;VIALE REGIONE SICILIANA N.O. altezza del civico 33;F;1;13,33014;38,139987
2018-02-07;07:30;VIA CIACULLI altezza del civico 2;F;1;13,39018;38,087396
2018-02-07;08:48;VIALE REGIONE SICILIANA N.O. di fronte al civico 1175;F;1;13,329751;38,113863
2018-02-05;13:40;VIALE LEONARDO DA VINCI intersezione con PIAZZA EINSTEIN ALBERT;F;1;13,329686;38,128879
2018-02-07;14:15;VIALE REGIONE SICILIANA altezza (spec.) palo tram pc223;C;;13,329064;38,123255
2018-02-05;17:30;VIALE LEONARDO DA VINCI altezza (inters.) PIAZZA EINSTEIN ALBERT;C;;13,329519;38,128461
2018-02-07;14:55;CORSO CALATAFIMI altezza del civico 212;F;1;13,340126;38,106893
2018-02-03;07:15;VIA ROCCELLA GUSTAVO altezza del civico 37;C;;13,351469;38,101126
2018-02-07;15:30;VIALE REGIONE SICILIANA altezza del civico 690;F;1;13,334323;38,098035
2018-02-05;14:20;VIA LA LOGGIA GAETANO intersezione con VIA ARCOLEO GIUSEPPE;C;;13,333358;38,107244
2018-02-07;19:00;VIALE REGIONE SICILIANA N.O. carreggiata centrale DIREZIONE TP;C;;13,318396;38,15507
2018-02-08;09:40;VIA ROCCELLA GUSTAVO intersezione con VIA VITALI VINCENZO;F;1;13,350642;38,098518
2018-02-08;12:15;VIA TURRISI NICOLO' di fronte al civico 15;F;1;13,352446;38,120208
2018-01-19;15:20;VIA DEL VESPRO intersezione con VIA MORSO SALVATORE;C;;13,3622;38,106909
2018-02-08;16:10;PIAZZA PERANNI DOMENICO intersezione con CORSO ALBERTO AMEDEO;F;1;13,350635;38,115965
2018-02-08;17:15;VIA BERNINI GIAN LORENZO altezza (inters.) VIA MARCHESANO VINCENZO;F;2;13,323978;38,13455
2018-02-08;22:40;VIA PARISI ENRICO intersezione con VIA GARZILLI NICCOLO';R;1;13,352314;38,125897
2018-01-18;19:30;VIA GOETHE di fronte al civico 19;F;1;13,350787;38,120678
2018-02-09;10:30;VIA MORMINO IGNAZIO altezza del civico 2;C;;13,312694;38,175394
2018-02-05;12:15;VIALE CROCE ROSSA altezza del civico 8;F;1;13,341339;38,146254
2018-02-09;08:55;VIALE GALILEO GALILEI altezza (inters.) VIA GIOTTO;F;1;13,334432;38,130876
2018-02-09;15:15;VIA ICARO intersezione con VIA POLLUCE;C;;13,307217;38,196525
2018-02-09;15:35;VIA DELLA LIBERTA' altezza del civico 82;F;1;13,346144;38,139125
2018-01-26;22:30;VIALE REGIONE SICILIANA S.E. nr. 6672;C;;13,383627;38,089818
2018-01-31;09:30;VIA MAQUEDA nr. 201;C;;13,361621;38,115573
2018-02-01;19:00;VIA DANTE nr. 8;C;;13,353189;38,124223
2018-02-02;19:30;VIALE REGIONE SICILIANA altezza (spec.) S.PONTE CALATAF;C;;13,330386;38,103057
2018-02-02;20:25;VIA ROMA nr. 519;C;;13,358413;38,125723
2018-02-03;09:00;CORSO DEI MILLE nr. 140;C;;13,369879;38,110092
2018-02-08;14:45;VIA CASTELFORTE nr. 78;C;;13,327254;38,173004
2018-02-09;14:05;VIA DE AMICIS EDMONDO altezza del civico 44;F;1;13,347532;38,139567
2018-02-10;00:01;VIA CRISPI FRANCESCO intersezione con VIA GERBASI ROSARIO;C;;13,360899;38,129428
2018-02-10;03:29;VIALE DELL'OLIMPO altezza del civico 8;C;;13,300688;38,188683
2018-02-10;12:05;FORO UMBERTO I altezza del civico 15;F;1;13,373317;38,117297
2018-02-10;13:40;VIA BASILE ERNESTO di fronte al civico 22;R;;13,354044;38,107046
2018-02-10;16:40;VIA SCIUTI GIUSEPPE intersezione con VIA ARIOSTO LUDOVICO;C;;13,342709;38,133131
2018-02-11;01:00;VIA DELLA LIBERTA' intersezione con VIA CATANIA;C;;13,352553;38,129144
2018-02-11;02:20;PIAZZA CASTELNUOVO intersezione con VIA PATERNOSTRO PAOLO;F;3;13,354423;38,123658
2018-02-11;04:30;VIALE REGIONE SICILIANA S.E. in prossimit? di oreto;F;1;13,376135;38,091313
2018-02-11;04:30;PIAZZA GIOVANNI PAOLO II PAPA altezza del civico 25;C;;13,337723;38,150778
2018-02-11;09:05;VIA BUONRIPOSO di fronte al civico 58;C;;13,37365;38,10175
2018-02-11;11:45;VIA SCINA' DOMENICO altezza del civico 29;F;1;13,359771;38,129896
2018-02-11;14:20;VIA IMPERATORE FEDERICO altezza del civico 30;C;;13,348512;38,145731
2018-02-11;16:30;VIALE STRASBURGO altezza del civico 352;F;1;13,325499;38,156705
2018-02-11;22:00;VIA SFERRACAVALLO altezza del civico 200;C;;13,27785;38,196951
2018-02-12;02:10;VIA GUALTERIO GIORGIO intersezione VIA SAURO NAZARIO;C;;13,331156;38,12383
2018-02-10;19:15;VIA CAMILLIANI CAMILLO intersezione con VIA NARZISI EDUARDO;F;1;13,324285;38,129503
2018-02-10;22:10;VIA SAMPOLO intersezione con VIA SCROFANI SAVERIO;F;1;13,347246;38,143956
2018-02-11;15:30;PIAZZA EINSTEIN ALBERT km TP;F;1;13,329898;38,129602
2018-02-11;16:00;VIA BASILE ERNESTO in direzione di BRASA VIA BRASA;F;1;13,35354;38,107054
2018-02-11;23:25;CORSO PISANI PIETRO locali 104;F;1;13,34736;38,107167
2018-02-12;06:45;VIA GIBILROSSA altezza del civico 17;F;1;13,405439;38,074181
2018-02-12;07:50;VIA BERNINI GIAN LORENZO pressi Caserma CC;F;1;13,32445;38,134195
2018-02-12;09:00;VIA BRIUCCIA intersezione con VIA AUSONIA;F;1;13,332806;38,151719
2018-02-12;12:30;VIA CALA intersezione VIA MURA DELLA LUPA;F;1;13,369787;38,119639
2018-02-12;10:30;VIA PARLAVECCHIO GAETANO altezza del civico 52;F;1;13,359775;38,100439
2018-02-12;16:10;VIA MESSINA MARINE di fronte al civico 449;F;1;13,403556;38,099751
2018-02-12;17:40;VIA VITTORIO EMANUELE intersezione PIAZZA MARINA;F;1;13,367614;38,118175
2018-02-12;17:30;VIA VITTORIO EMANUELE di fronte al civico 31/B;F;1;13,369861;38,119189
2018-02-12;18:10;VIA VITTORIO EMANUELE in prossimit? di PIAZZA MARINA;F;1;13,367632;38,118158
2018-02-12;19:00;VIALE REGIONE SICILIANA N.O. di fronte al civico 27;C;;13,378382;38,090717
2018-02-12;20:20;VIA DELLA CERA intersezione con VIA DELLO SPEZIALE;F;1;13,359395;38,12802
2018-02-13;05:55;VIALE REGIONE SICILIANA N.O. carr. centrale dir CT;C;;13,32532;38,149484
2018-02-13;09:40;VIA OLIVERI MANDALA' EMANUELE di fronte al civico 40;F;1;13,329117;38,143038
2018-02-13;09:25;VIALE DEL FANTE pressi CIS club ippico;F;2;13,338811;38,155301
2018-02-13;13:30;VIALE MICHELANGELO altezza del civico 1619;F;1;13,313119;38,134972
2018-02-13;14:15;VIA PARTANNA MONDELLO di fronte al civico 41/I;C;;13,306923;38,195525
2018-02-09;22:35;VIA ROCCAZZO di fronte al civico 116;C;;13,304402;38,117967
2018-02-13;06:00;VIA CIMBALI GIUSEPPE nr. 64;C;;13,36381;38,14034
2018-02-13;16:20;VIALE NICOLETTI ROSARIO di fronte al civico 69;F;2;13,28772;38,1927
2018-02-13;14:30;VIA PIPITONE FEDERICO GIUSEPPE intersezione VIA LEOPARDI GIACOMO;F;1;13,344871;38,135652
2018-02-13;14:20;VIALE NICOLETTI ROSARIO di fronte al civico 69;F;2;13,28772;38,1927
2018-02-08;13:15;VIA STABILE MARIANO intersezione VIA SETTIMO RUGGERO;C;;13,356941;38,122695
2018-02-13;18:00;VIA SPERONE altezza del civico 142;F;1;13,397763;38,099549
2018-02-13;23:45;VIA MAIO ONETO intersezione con VIA PARUTA FILIPPO;F;1;13,320967;38,090826
2018-02-14;07:50;PIAZZA CASTELNUOVO intersezione con VIA DANTE;F;1;13,353908;38,124484
2018-02-13;15:10;VIA POLLACI GIUSEPPE altezza (inters.) CORSO CALATAFIMI;C;;13,329701;38,102841
2018-02-14;09:05;VIALE EMILIA altezza (inters.) VIALE CAMPANIA;F;1;13,338409;38,146468
2018-02-13;07:00;VIA MESSINA MARINE di fronte al civico 529;F;1;13,411091;38,097998
2018-02-14;14:15;VIA BASILE ERNESTO intersezione VIA PELLIGRA SALVATORE;F;1;13,345935;38,097976
2018-02-13;19:00;VIA CRISPI FRANCESCO intersezione con VIA;F;1;13,363601;38,125319
2018-02-02;21:40;VIA DON ORIONE nr. 35;C;;13,362066;38,141399
2018-02-10;12:15;"VIALE MARGHERITA DI SAVOIA altezza (spec.) ""la cascina""";C;;13,334042;38,182743
2018-02-12;19:30;PIAZZA LEONI altezza (inters.) VIALE DIANA;C;;13,343922;38,146796
2018-02-14;21:30;VIALE REGIONE SICILIANA N.O. carr. centrale dir. catania;C;;13,3307;38,143203
2018-02-15;00:10;VIA GIACHERY CARLO altezza (spec.) CARR. MARE;F;1;13,358662;38,135101
2018-02-15;07:00;VIA PECORAINO FILIPPO di fronte VIA G.R.CORSELL;C;;13,397056;38,095698
2018-02-15;08:30;VIALE MICHELANGELO di fronte al civico 934;F;1;13,320347;38,137118
2018-02-15;08:40;VIA CRISPI FRANCESCO altezza del civico 137;C;;13,364183;38,124759
2018-02-15;08:00;VIA MASSAIA GUGLIELMO CARD. altezza del civico 193;C;;13,371175;38,152559
2018-02-15;10:50;VIA LEOPARDI GIACOMO altezza del civico 43;C;;13,344879;38,13611
2018-02-15;12:30;VIALE REGIONE SICILIANA S.E. altezza del civico 769;F;1;13,334828;38,096712
2018-02-09;00:15;VIA ORETO intersezione VIA ERRANTE VINCENZO;C;;13,366078;38,108358
2018-02-15;15:40;VIA PECORAINO FILIPPO altezza del civico 20;F;1;13,395013;38,096535
2018-02-15;19:00;VIALE REGIONE SICILIANA N.O. carr. centrale DIREZ. TRAPANI;C;;13,313889;38,158484
2018-02-14;18:45;PIAZZA VERDI GIUSEPPE altezza del civico GALLOWAY;F;1;13,356648;38,120703
2018-02-16;07:40;VIA NOTARBARTOLO EMANUELE intersezione VIA DI MARIA EUGENIO GEN.;F;2;13,342471;38,131858
2018-02-16;10:30;VIA NOTO intersezione VIA LA FARINA GIUSEPPE;C;;13,34875;38,128577
2018-02-16;12:45;VIA RIZZO AMMIRAGLIO intersezione con SALITA BELMONTE;F;1;13,367947;38,14438
2018-02-16;15:15;VIA ORETO di fronte 413;C;;13,375389;38,093701
2018-02-16;15:55;VIA LISZT FRANZ altezza del civico 4;F;2;13,33573;38,13735
2018-02-16;15:40;VIALE NICOLETTI ROSARIO intersezione con VIA PARTANNA MONDELLO;F;2;13,291274;38,190823
2018-02-16;20:15;VIA ROCCELLA GUSTAVO pressi N? CIVICO 277;F;1;13,34391;38,091544
2018-02-17;10:55;P.ZZA PRINCIPE DI CAMPOREALE intersezione con VIA WHITAKER GIUSEPPE;F;1;13,341212;38,119214
2018-02-17;12:30;VIALE REGIONE SICILIANA S.E. in prossimit? di VIA ALTOFONTE;F;2;13,335971;38,095865
2018-02-17;14:10;VIA PACINOTTI ANTONIO intersezione con VIA CAMPOLO GIOVANNI;F;1;13,335461;38,128666
2018-02-17;14:45;VIA CAPITO' GIUSEPPE altezza del civico 9;C;;13,364125;38,104209
2018-02-17;16:00;PIAZZA GIULIO CESARE altezza del civico 44;F;1;13,366068;38,110027
2018-02-17;19:50;VIA AL SANTUARIO DI CRUILLAS altezza del civico 10;F;2;13,326956;38,140893
2018-02-18;01:40;VIA MESSINA MARINE intersezione con VIA LAUDICINA ANTONINO;F;2;13,413298;38,097794
2018-02-18;02:30;CORSO DEI MILLE intersezione con VIA LINCOLN;F;2;13,368251;38,111451
2018-02-18;03:45;VIA MESSINA intersezione con VIA PRINCIPE DI VILLAFRANCA;C;;13,351224;38,126013
2018-02-18;10:15;VIA MORSO SALVATORE intersezione con VIA DEL;C;;13,36223;38,106933
2018-02-18;10:45;VIA DON ORIONE altezza (inters.) VIA VILLASEVAGLIOS PIETRO;F;2;13,362151;38,141094
2018-02-18;18:30;FORO UMBERTO I altezza (spec.) hotel nh;F;1;13,375802;38,115388
2018-02-18;21:30;VIA CALA nr. 50;C;;13,368724;38,118873
2018-02-18;22:00;VIA LA MALFA UGO altezza del civico 149;F;1;13,309874;38,165049
2018-02-15;12:00;VIA CIACULLI nr. 71/a;C;;13,397674;38,081844
2018-02-19;07:50;VIALE GALILEO GALILEI intersezione con VIA BORREMANS GUGLIELMO;F;1;13,333967;38,132594
2018-02-19;10:00;VIA TASCA LANZA pressi 108;C;;13,329193;38,113404
2018-02-19;11:40;VIA MADDALENA UMBERTO altezza del civico 136;C;;13,309507;38,106876
2018-02-17;20:30;CORSO DEI MILLE intersezione VIA BENNICI GIUSEPPE;F;1;13,375206;38,105503
2018-02-19;12:30;VIA PAPIRETO altezza del civico 37;F;1;13,352537;38,116226
2018-02-14;15:54;VIA LA MALFA UGO altezza del civico 147;C;;13,310342;38,165204
2018-02-05;11:30;PIAZZA DELLA RIVOLUZIONE altezza del civico 15;C;;13,36648;38,11417
2018-02-10;12:30;VIALE MARGHERITA DI SAVOIA altezza (inters.) VIALE VENERE;C;;13,332741;38,190077
2018-02-16;09:30;VIALE LEONARDO DA VINCI di fronte al civico 132;C;;13,328345;38,128272
2018-02-15;08:10;VIA BALLO TOMMASO altezza del civico 15;F;1;13,331176;38,128005
2018-02-15;09:00;VIA SCOBAR CRISTOFARO altezza del civico 22;C;;13,330936;38,126881
2018-02-15;11:15;VIALE DE GASPERI ALCIDE altezza (inters.) PIAZZA FRANCESE MARIO;C;;13,331292;38,148453
2018-02-16;11:15;VIA GUIDO D'AREZZO di fronte 22/A;F;1;13,332518;38,139658
2018-01-31;17:00;VIA DANTE nr. 50;C;;13,35112;38,123762
2018-02-17;00:30;VIA SERRADIFALCO altezza (spec.) SCUOLA SUPERIOR;F;1;13,338964;38,125069
2018-02-16;12:10;VIA DEL VESPRO altezza (inters.) VIA JEMMA ROCCO;C;;13,362671;38,105051
2018-02-19;20:00;VIA MATTEI ENRICO intersezione VIA DUCROT VITTORIO;F;1;13,39826;38,092699
2018-02-19;18:15;VIALE REGIONE SICILIANA N.O. altezza del civico 95;F;2;13,331071;38,104045
2018-02-20;08:00;VIA ANTONELLO DA MESSINA intersezione VIA IMPASTATO GIUSEPPE;F;2;13,359752;38,137027
2018-02-14;15:50;VIALE REGIONE SICILIANA N.O. altezza (inters.) CORSO CALATAFIMI;F;1;13,330397;38,103019
2018-02-19;18:30;VIA IFIGENIA altezza (inters.) VIA ATLANTE;F;1;13,311509;38,197434
2018-02-19;21:40;VIALE REGIONE SICILIANA S.E. di fronte VIA ORETO;C;;13,378263;38,091561
2018-02-17;20:00;VIA PADRE ROSARIO DA PARTANNA nr. 16;C;;13,322202;38,170749
2018-02-20;11:50;VIA MONTEPELLEGRINO in prossimit? di mercato ortofru;C;;13,358216;38,139562
2018-02-20;10:00;VIALE NICOLETTI ROSARIO in direzione di SFERRACAVALLO VIA SFERRACAVALLO;C;;13,288497;38,192289
2018-02-20;12:15;VIA DE SALIBA ANTONIO intersezione con VIALE GALILEO GALILEI;C;;13,333571;38,133456
2018-02-20;14:50;VIALE MARGHERITA DI SAVOIA intersezione con VIA MATER DOLOROSA;F;2;13,336087;38,176248
2018-02-20;15:30;VIA D'AZEGLIO MASSIMO intersezione con VIA BONANNO GIOVANNI;F;1;13,346069;38,141844
2018-02-20;18:40;CIRC.NE DI MONREALE altezza del km 4,850;F;2;13,305005;38,09036
2018-02-20;21:10;VIALE DEL FANTE di fronte STADIO PALME;C;;13,338613;38,155648
2018-02-20;21:20;VIA PARUTA FILIPPO altezza (inters.) VIA SANTICELLI;F;1;13,320891;38,090834
2018-02-21;07:45;VIALE AIACE altezza del civico 17;F;1;13,319154;38,203108
2018-02-21;10:00;LARGO NOBILE ETTORE intersezione VIA DI STEFANO GIUSEPPE;F;1;13,320821;38,124244
2018-02-21;10:30;VIALE DIANA altezza (spec.) U.O.Ippomontato;F;3;13,330056;38,13554
2018-02-21;12:25;VIALE LAZIO intersezione VIALE DELLE ALPI;C;;13,335114;38,141247
2018-02-21;12:15;VIALE LAZIO intersezione con VIALE DELLE ALPI;C;;13,335099;38,141149
2018-02-19;17:10;PIAZZA EINSTEIN ALBERT intersezione con VIALE LEONARDO DA VINCI;C;;13,330394;38,128881
2018-02-20;13:30;VIA CASALINI nr. 59;F;1;13,313759;38,127262
2018-02-21;15:15;VIA TERENZIO PUBLIO intersezione con VIA MANDERINO;F;2;13,278237;38,197768
2018-02-21;18:30;VIA CENTURIPE altezza del civico 37;C;;13,295032;38,132295
2018-02-22;06:30;VIA ROMA intersezione con VIA CAVOUR CAMILLO;F;2;13,36071;38,12196
2018-02-20;11:35;VIALE REGIONE SICILIANA N.O. altezza del civico 4698;F;1;13,374893;38,089964
2018-02-21;17:40;VIA NEBRODI(DEI) altezza (inters.) VIA BELGIO;C;;13,32912;38,150156
2018-02-20;20:30;VIA INDOVINA ROBERTO altezza (inters.) VIA LATTERI SAVERIO;C;;13,355151;38,099731
2018-02-21;15:50;PLE ANELLI GIUSEPPE TEN. a mt. .;C;;13,343395;38,094277
2018-02-22;13:00;CORSO TUKORY intersezione con VIA LODATO GAETANO;F;1;13,355226;38,107822
2018-02-22;14:55;VIALE LEONARDO DA VINCI intersezione con VIA UDITORE;F;1;13,327355;38,128048
2018-02-22;20:34;VIA MATTEI ENRICO intersezione con VIA DUCROT VITTORIO;F;4;13,398301;38,092619
2018-02-23;00:30;LARGO PUNTARELLO GIUSEPPE intersezione con VIA DELL'ANTILOPE;F;1;13,355631;38,084778
2018-02-20;15:30;VIALE STRASBURGO altezza del civico 352;F;1;13,325499;38,156705
2018-02-22;16:10;VIA IMMACOLATELLA altezza del civico 1;F;1;13,366419;38,116484
2018-02-20;14:00;VIA BASILE ERNESTO altezza (spec.) DF BAR MASSARO;F;1;13,353972;38,107297
2018-02-21;08:40;VIA POLLACI GIUSEPPE in prossimit? di VIALE REG. SIC.;C;;13,329307;38,104508
2018-02-22;15:45;VIA POLLACI GIUSEPPE intersezione CORSO;C;;13,329695;38,1031
2018-02-22;16:30;CORSO CALATAFIMI intersezione VIA POLLACI GIUSEPPE;C;;13,329789;38,102884
2018-02-21;10:15;VIA UDITORE altezza (inters.) VIA GIARDINA;F;1;13,326421;38,128971
2018-02-23;15:55;VIA ALDISIO SALVATORE altezza (inters.) VIA RESUTTANA;F;1;13,331645;38,156215
2018-02-23;11:00;VIA MATTEI ENRICO intersezione con VIA DUCROT VITTORIO;F;3;13,398287;38,092661
2018-02-13;17:50;"VIA BADIA altezza (spec.) ""le siepi""";C;;13,31825;38,137163
2018-02-16;02:00;VIA GALICI ANTONIO nr. 18 A;F;1;13,310282;38,170419
2018-02-13;02:00;VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA SETTEMBRINI LUIGI;C;;13,328997;38,122933
2018-02-23;18:20;CORSO CALATAFIMI nr. 1035/d;C;;13,316005;38,09751
2018-02-23;18:30;VIA DEL VISONE di fronte al civico 14;C;;13,35787;38,086133
2018-02-24;01:15;CORSO CALATAFIMI altezza del civico 187;F;6;13,347391;38,110125
2018-02-24;06:00;VIA TOMMASO NATALE di fronte al civico 114;C;;13,291122;38,184713
2018-02-24;08:50;VIALE REGINA ELENA altezza del civico 33;C;;13,32799;38,199918
2018-02-24;11:10;VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO;F;1;13,321161;38,126914
2018-02-24;12:00;VIA TRABUCCO altezza del civico 198/I;F;3;13,316612;38,154808
2018-02-24;16:35;CORSO DEI MILLE intersezione con VIALE AMEDEO D'AOSTA;F;1;13,383592;38,100498
2018-02-24;19:10;VIA MARCONI GUGLIELMO intersezione con VIA CUSMANO GIACOMO;F;1;13,347813;38,124713
2018-02-24;21:30;VIALE REGIONE SICILIANA N.O. in prossimit? di FERMAT. MANDALA;F;3;13,324366;38,150159
2018-02-25;02:50;CORSO CALATAFIMI intersezione con VIA MADDALENA UMBERTO;F;2;13,308681;38,094298
2018-02-25;05:40;CORSO CALATAFIMI altezza del civico 981;F;1;13,320875;38,099536
2018-02-25;07:30;VIA PADRE GIUSEPPE PUGLISI intersezione con VIA ALAGNA GIACOMO;R;;13,388464;38,102476
2018-02-25;12:40;VIA DEI CANTIERI altezza del civico 57;F;1;13,362953;38,136938
2018-02-25;13:45;VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO;C;;13,321178;38,126934
2018-02-24;05:30;VIA MESSINA MARINE intersezione con VIA GALLETTI;F;1;13,428159;38,096519
2018-02-26;01:25;VIA DELLA LIBERTA' altezza del civico 171;M;;13,34672;38,139194
2018-02-23;19:30;VIA SAVONAROLA GIROLAMO di fronte al civico 11;F;1;13,320924;38,122321
2018-02-25;22:40;VIA ACRONE altezza (spec.) FORUM;C;;13,406599;38,088706
2018-02-26;09:00;VIALE REGIONE SICILIANA S.E. di fronte svinc. Giafar;F;1;13,384531;38,089636
2018-02-24;22:10;VIA DANTE intersezione VIA DE SPUCHES GIUSEPPE;F;1;13,351419;38,123888
2018-02-25;03:30;VIA BUONRIPOSO intersezione VIA ORETO;C;;13,372036;38,099188
2018-02-22;06:55;VIA PEREZ FRANCESCO PAOLO intersezione con CORSO TUKORY;F;1;13,363876;38,109849
2018-02-26;11:45;VIA TELESINO ALESSANDRO nr. 49;F;1;13,327574;38,124306
2018-02-26;15:00;VIA S.LORENZO altezza del civico 273/L;C;;13,314505;38,167645
2018-02-26;15:20;VIA MESSINA MARINE altezza (spec.) 725;F;1;13,424022;38,096711
2018-02-26;15:00;PIAZZA TOMMASO NATALE intersezione con VIA LIMONE;C;;13,285713;38,189878
2018-02-26;19:30;VIALE GALILEO GALILEI nr. 94;F;1;13,332826;38,135373
2018-02-26;21:20;VIA MESSINA MARINE pressi 451/A;C;;13,405268;38,099023
2018-02-27;08:35;CORSO CALATAFIMI altezza (spec.) ponte;F;1;13,330331;38,103052
2018-02-27;09:15;CORSO CALATAFIMI altezza del civico 452;C;;13,32779;38,10205
